,cloud,gym,insurance,mobile,music,software,streaming
C002801,0.00811788088557343,0.026496796257060112,0.009936875720123382,0.032288536445800445,0.10970934636589104,0.2001279046660602,0.0026183987383972657
C002804,0.1435097818708469,0.005773402132562354,0.26734300367924924,0.00604116623859304,0.006159126962498867,0.003925325300349898,0.006127869397330561
C002805,0.022804730084111994,0.010621255859829332,0.010621255859829332,0.01095632869035944,0.026787052194533086,0.03874941701245251,0.03212518918193521
C002808,0.04337962867200048,0.18260576837371353,0.005762111626161308,0.005762111626161308,0.011495751995088793,0.01964571817646582,0.01557985508416414
C002809,0.007489874187997775,0.0083879024967108,0.007475674657784256,0.8124752071341447,0.00920894788048679,0.009317251065889681,0.009832797690406871
C002810,0.00941975562600807,0.009721216496495717,0.009712385358325745,0.16598704607027784,0.01098379293951977,0.01098379293951977,0.7093051258174834
C002812,0.43092113932358184,0.007567191087234433,0.07757037213967877,0.007669294750967138,0.008600199542096988,0.8384609800566507,0.007376919544710738
C002813,0.011796222748021194,0.007552333996815493,0.00764098084945743,0.8981069411399508,0.007716315913679741,0.0065580632707919915,0.0074235779893665685
C002814,0.008352260447492467,0.0760115908349447,0.010283396254151226,0.011233124133269115,0.5627139916254844,0.012464041700841456,0.011854357336538255
C002816,0.0070213376817206685,0.00726266588741214,0.03448551080181819,0.007622335390979118,0.056827989920492476,0.030043619316148903,0.007714356015488466
C002817,0.006814834042425814,0.3418874795140851,0.00685963668936105,0.006914808172780837,0.6708047325118464,0.005964628657814455,0.007301732586046034
C002822,0.6966750647703349,0.013771949838209388,0.006237957373417585,0.006237957373417585,0.006764207717077296,0.006867168758832535,0.006906885159268971
C002826,0.004711980969866083,0.005025957984848369,0.005248488866277547,0.363507999456776,0.006617924430343944,0.12791300464886288,0.6169139963016912
C002829,0.03206776136665625,0.004588833221975299,0.004771506046311861,0.16126991421206335,0.005777810367271502,0.6319893508343234,0.004645839660249473
C002834,0.006004600081146392,0.005280998070819423,0.007221708273502253,0.007221708273502253,0.2442988825931716,0.008106994525843151,0.6395894102342946
C002836,0.008760332353521213,0.011387498952385314,0.5591667476328461,0.011391611225767755,0.01247452647315498,0.01247452647315498,0.3752587647088191
C002838,0.004803677664901211,0.014509483345597403,0.007883366117342373,0.007899950965417745,0.050674553982370404,0.8713573040389946,0.0680757907766243
C002839,0.008310176729693447,0.005974400412314035,0.17800626319680912,0.006882524325554538,0.008563697805049543,0.08483517547538666,0.0533340776542798
C002844,0.026154294140321485,0.007011385608409138,0.007615739137702709,0.007615739137702709,0.44891223272570113,0.008852997464296098,0.008305496687110024
C002846,0.060462735293112455,0.018704307436365156,0.01893777102839967,0.01893777102839967,0.021913675656469064,0.022242069668727115,0.02087224480227659
C002847,0.011680190977476173,0.006928232817754567,0.007075084872759343,0.007212831242829075,0.0072952232160385455,0.7909671946037228,0.008680733128851387
C002849,0.0050393544227412025,0.005889762498994317,0.5252458729576674,0.006484838285105684,0.007892207019916908,0.12701502457626043,0.008616919575516177
C002851,0.014619410425397626,0.015569301328110966,0.015536415794710075,0.016383907049008106,0.042604956756539,0.01744042869132003,0.01802640117901884
C002855,0.04593774504357879,0.3487273138131072,0.006874501066188274,0.13958196933057088,0.007242023091068111,0.00608770753441702,0.007317900626009492
C002856,0.0046857898081020975,0.005249389446666962,0.004489952329351933,0.00558906501081601,0.10304419044851196,0.515505826008042,0.743450438224845
C002859,0.30889183226932043,0.7426437082953606,0.0037419409844420635,0.004037487993463574,0.004585510698915634,0.22378510344418528,0.10279333401056395
C002861,0.004565473089370838,0.010695365439097231,0.0035907611450136704,0.0038695168531445827,0.00426458905177952,0.004091068539783435,0.004717185842955548
C002862,0.006980119337045665,0.6124457346703496,0.016303482573024324,0.007082500924047959,0.28943372776387594,0.009320538086382148,0.005690986946650719
C002863,0.01125797089675101,0.031681212083160916,0.013526291590978123,0.014399222156674283,0.01584720279792147,0.014831159007610248,0.016898020749124696
C002866,0.009538060791829788,0.41261265706455025,0.017521541260946738,0.010413128760631982,0.2529928219420479,0.008846678873170633,0.009604378066835336
C002869,0.004197019662213089,0.029537842596297104,0.004591621720797322,0.29228108435462846,0.25672923306494216,0.020328582249252103,0.0363429252629399
C002870,0.5118665498598779,0.00618172510967903,0.006691313623526489,0.006691313623526489,0.00750822982473641,0.00750822982473641,0.8094417280540853
C002871,0.006520628904407172,0.004766995870106013,0.8002211766275803,0.1688722990404083,0.0067870815218301,0.1529840199817969,0.005973201316666922
C002876,0.006627609425672777,0.007110008403660725,0.405484633383685,0.007647279418253826,0.008340396781329121,0.008340396781329121,0.007950587856929023
C002877,0.00423728339086938,0.27058723102613963,0.00446591806638618,0.5210832351899994,0.29562522566039484,0.005049048212532421,0.004918120581734384
C002879,0.06726994979000475,0.0072017536677210095,0.0996703820515517,0.008175507131844383,0.025092438821254035,0.21009434866262974,0.5134956777219387
C002880,0.009408357240449286,0.014818786685584309,0.029899148067934825,0.014937010152082712,0.016068132178221572,0.012534170305504784,0.017844502252276552
C002883,0.010875692880897757,0.09369916667378324,0.341844198526059,0.2527964606721486,0.028922465965740076,0.02568357352138948,0.02359776802541899
C002884,0.004979636265037025,0.018787176857694123,0.27039392147821933,0.0054793087513643965,0.19144296026453644,0.6302318436788059,0.004138397798167622
C002889,0.010244360294197953,0.011854412522188615,0.012635180766577837,0.04321918216333698,0.8501604204132194,0.2667328215496055,0.013800075778852398
C002890,0.16528941597434063,0.0056166744085045985,0.0027181152037020857,0.08933636945401241,0.008277265646800017,0.9039903162563462,0.010754565210594594
C002891,0.4786773334386064,0.07189473249225828,0.37625289223583785,0.006504391248697185,0.00699200751622775,0.00699200751622775,0.0074832810603417035
C002892,0.0036512550556539597,0.09688396265391318,0.0034138583260382937,0.003990997169125523,0.004171373542905114,0.007849448037790025,0.004269021556200512
C002894,0.017874175744120292,0.020910712820979914,0.0216471306867004,0.022859578041044472,0.024968715329666043,0.024282197974527825,0.027502160538609596
C002895,0.8487757631631657,0.005429625647924991,0.0060550875277222424,0.006233596688126394,0.007566035394565089,0.007566035394565089,0.00775756950711628
C002896,0.006258596945931884,0.29968267255176306,0.007676443971243314,0.008202556649537653,0.07182506594838693,0.010749964501304988,0.0116799469067261
C002902,0.007088460305453097,0.007985464244086804,0.8225778245368687,0.00870723224701444,0.5315175969472328,0.009651776037604174,0.012302928288084417
C002903,0.05188350330785607,0.004589681248694711,0.05437273917207001,0.005059628182729506,0.0054204382044211125,0.026668169643704717,0.0041048303567339335
C002907,0.009601650667211378,0.00955269851580301,0.00955269851580301,0.009933414092227887,0.010117539364704744,0.008411639783299825,0.1064233563302349
C002908,0.003828977855736773,0.436798166103141,0.1404447755616331,0.004406735057245427,0.7136208770732726,0.005621975947069793,0.006495498281144816
C002910,0.0056326296997506655,0.00608191381708483,0.006187560875792763,0.006256154680390301,0.006898032354580641,0.006979349125011167,0.6323405879525155
C002912,0.011173877021497094,0.0131605984646179,0.8004206093621606,0.0150483186402829,0.07308312554924949,0.3906882672298551,0.07416126800051524
C002913,0.03606851906685559,0.36635393139395506,0.003968132597858332,0.0041766237493739,0.0041766237493739,0.0041766237493739,0.0038794244232693877
C002916,0.005781932971390244,0.0062099973739866525,0.24243548670026463,0.0265858111255499,0.06079635972861062,0.38525978386580717,0.11850631526505497
C002918,0.009601330206731894,0.01304730197668345,0.009946070168276188,0.052662502023078275,0.009745178777507467,0.00835365606602563,0.9071983293299559
C002919,0.017054764541445784,0.003939056554084114,0.007287855563063104,0.0072549213100997845,0.015459268099323485,0.007478430882417259,0.06256527704859076
C002920,0.008130522734487807,0.10617848417689102,0.007652571085874697,0.007652571085874697,0.7551944126123317,0.006758378370008284,0.007037681886371999
C002924,0.004273779142484758,0.004309763966446879,0.6309771581057566,0.004395678050427823,0.010949615855380698,0.10279177929366422,0.004625308240342014
C002926,0.023498765806734975,0.004207062876518735,0.003771054287985114,0.003853252705350318,0.003397689014914736,0.0244714342388014,0.004537219454682515
C002927,0.010008426563427701,0.8329644767205576,0.013521747038964445,0.013288032779361405,0.02938280473772082,0.01317535300170802,0.03493185057021008
C002928,0.004704614868518761,0.0052141998039715734,0.00464754652678425,0.0057669618114492335,0.007294877740949417,0.8852900496135214,0.0063122796338175675
C002931,0.2110218887722636,0.27793204231810653,0.16220359576903118,0.010677017515937647,0.04359787251101201,0.04255059856360642,0.0547414936653954
C002932,0.01124917645632014,0.012059546418957528,0.012705606173695082,0.5850121951479088,0.04444095796598664,0.023093065555371453,0.030587057383303317
C002934,0.01584489459888322,0.07457984886003813,0.007943431021344462,0.007943431021344462,0.008986511663024437,0.0057725359235101924,0.009982388634304434
C002935,0.008787531366673967,0.00987947698272552,0.790269468823627,0.01164356881459921,0.5471499903423283,0.09929706753812813,0.042820415272623334
C002942,0.032001389922904154,0.0034963940230676393,0.0036873701668000396,0.2002414103029955,0.004335708335901826,0.5598825568698168,0.28877871559911406
C002943,0.04818964055482149,0.011474647626416373,0.011450310238059902,0.01207764424537462,0.012998769664413648,0.035350134175384774,0.015197468520486028
C002948,0.02387345872261224,0.005119078962289545,0.003616577480123337,0.48405816578736716,0.003926576784489515,0.0035125650210557197,0.33708265284167493
C002953,0.0059573246021305815,0.9085190451052484,0.006963793030873763,0.007457035770361496,0.008119010504702298,0.008242422474463879,0.008464459544598497
C002955,0.03776173384520715,0.03325887538814085,0.03458502722013552,0.033393940223773295,0.05289437063020192,0.05163584009296752,0.06208533744729379
C002957,0.008988776064924387,0.009130348568029684,0.09856929125360656,0.009552308345833723,0.010151414694753577,0.009481734583349213,0.5487346903487059
C002958,0.2634868708380643,0.00897633491823102,0.009128634768405038,0.009229529813982135,0.015566988356758656,0.7713962721607844,0.010661299652650004
C002966,0.00408999216698573,0.0032456726488216256,0.08658674113927321,0.003369815867545663,0.0034084598955522816,0.051376931780241504,0.17852307321984187
C002967,0.021193014791495716,0.0054317319968711746,0.006238986574731658,0.00525491448115732,0.2757958635313601,0.006428326500641746,0.5817975601322545
C002970,0.005609332129050529,0.006320352351093459,0.031977998527436886,0.4868714416566706,0.00856546585375479,0.008380814747867935,0.6086537307346226
C002973,0.09706525381921363,0.5390824069258042,0.008911612883179446,0.0050563759433446325,0.0059844260201217464,0.004817155422597761,0.0039367317251967245
C002975,0.004863626350979141,0.6019035739032459,0.005214850488659717,0.005512117645246674,0.006972987948384585,0.006752705953896943,0.7038085729951494
C002977,0.021988270537239642,0.0069290308851974935,0.0069290308851974935,0.19120853032176882,0.4082476359900517,0.005255517249502408,0.006316349239222108
C002988,0.04142968816361035,0.036761349000312936,0.038138115723650265,0.03718405569152848,0.1056256228754306,0.7581108944923772,0.15526841813757908
C002994,0.009231910974853704,0.00967937803624657,0.008517154596378262,0.009792745091911009,0.00981137397870302,0.3930281212148108,0.010121864050762657
C002998,0.5895445340191218,0.01908097365208221,0.018925790751494264,0.01967264408946902,0.03908777707210555,0.030243031935566895,0.04490887238915411
C002999,0.011466867348141192,0.012732497546924092,0.013550717022691134,0.012840150073339886,0.05322727462330877,0.015664255957989405,0.016676592638431433
C003001,0.008104303518960595,0.07015788702003718,0.5976663484876347,0.19715844514549066,0.007567434134479743,0.006783148387815228,0.008782698435198051
C003004,0.0029657121523751087,0.004266711172472561,0.0911182120148403,0.00353072403416323,0.004909223666120314,0.004909223666120314,0.005921342228765641
C003006,0.00855251224125066,0.03654385360539321,0.00996060228056477,0.10836705010590997,0.011164612540421821,0.010924547409807195,0.010755212990868342
C003007,0.004221604602197835,0.39347983755082794,0.0591494802674663,0.004496692887535252,0.004699816745684687,0.0038267937058157012,0.0054876387773832545
C003008,0.4231082999982008,0.006763319364078617,0.006748906341809535,0.0069002725282885456,0.6638261251381358,0.007522045075046023,0.08097814372317698
C003009,0.4847103194673941,0.010239466386032991,0.010633915103883354,0.03420614299087734,0.02349604860896238,0.009131619424495207,0.011496754655494865
C003010,0.01236499808173006,0.012944146394654018,0.013363563099720348,0.01375455076137312,0.014972266289952667,0.014972266289952667,0.08231364354447629
C003011,0.0045410618502978615,0.004976101202319206,0.5822409787636906,0.03961348514996474,0.15337624278594542,0.006261669600711647,0.005650263324220197
C003015,0.006146012444038645,0.0065839245042582945,0.005190658861987118,0.007151697956060076,0.008217406642304808,0.006453368701863038,0.7367162555047114
C003017,0.013871163502020393,0.006290958658980843,0.006786642543404874,0.47039146527618114,0.00771239210737728,0.007829672116117811,0.00842494945920413
C003020,0.06441609478350989,0.00458079510564614,0.02589531026763129,0.3004598615293558,0.0046149861914470776,0.13738318407690386,0.004072611707590903
C003023,0.03250704674828105,0.003978424063762348,0.007151257970679973,0.36568118930160715,0.006633383439641229,0.006364095822238903,0.006040467986657674
C003024,0.008945435086717135,0.01001622244373879,0.010335580698783098,0.34789703494234114,0.26433109327832965,0.5561421095493652,0.010968141333270945
C003025,0.00487543072145231,0.005527931856848757,0.4347644468686998,0.006272787664621724,0.007861208553625012,0.08249253321955059,0.007381679425893902
C003026,0.005184076215191974,0.02053437652616342,0.4082690749505312,0.009317618041632511,0.0068235834685777515,0.09680448957694093,0.006899091343090452
C003031,0.00936113817493028,0.0028468864283968114,0.0028468864283968114,0.00286987696029548,0.0073613333192053,0.0024417398137651374,0.002770018302804012
C003034,0.007684405872225596,0.011832607242198312,0.5018138036381536,0.01242329504734331,0.5832008176169271,0.013766391918628943,0.013147139826006255
C003035,0.012680068348754965,0.009414876098666876,0.01181392639363502,0.014796398413957393,0.016643833613871298,0.469685808030827,0.016254487865235277
C003037,0.13060757047886326,0.01013364969609456,0.010055472246050936,0.37900989909384963,0.010798431756338307,0.4832984088621616,0.010149965642717702
C003038,0.03912977442086176,0.0035854170044587073,0.0055577567668902185,0.003908987046095525,0.0333063882171076,0.004682422627150697,0.01066989228889707
C003041,0.0058367809178659575,0.006166074270610821,0.03531687386787308,0.006574683743767332,0.009536841657627332,0.036127975519534526,0.00861579853278874
C003044,0.008931063563436608,0.010865366506797276,0.004311076325297635,0.004595590368486105,0.011205878755366565,0.015034213005720795,0.014150497963135814
C003049,0.008064615390933241,0.2172128154892037,0.007606115386139505,0.022422246665252193,0.010746577212997531,0.010746577212997531,0.08753585031899797
C003051,0.01187238341125048,0.012631133824534638,0.012527736639214861,0.1360015121184631,0.26521690827478367,0.010528492659862637,0.049344481207236765
C003058,0.004457309593051627,0.39136926379473186,0.004862508490460817,0.004901696517502982,0.00521746990174989,0.004405664178529867,0.4045550064125347
C003060,0.17949706876872035,0.05701438880041052,0.008005056218920302,0.026350610048682162,0.008260577884897159,0.0790986679309611,0.008161857289685505
C003062,0.006960423261290136,0.007514081200192289,0.01024773748889273,0.7126315159202845,0.008143770552128088,0.008239650741885138,0.22925133886722482
C003065,0.005345085973620903,0.004372491681762008,0.004363151269099402,0.004415314466556636,0.6050047225711997,0.09274434081850627,0.003809295535436233
C003067,0.00615501782234294,0.006864738641805864,0.007137361360091427,0.02885865114145291,0.009439634134685028,0.37076640210086625,0.00930397475030153
C003071,0.4042560997901262,0.4694859790437625,0.007471718114953684,0.00753177518359503,0.08102288721925584,0.006651939361097536,0.06889688572011632
C003072,0.008451800948756062,0.005068048717082691,0.1729903020424027,0.005381822216362799,0.005496557152099952,0.005496557152099952,0.02623594256566881
C003075,0.009256693198627527,0.009986750474396892,0.38115490504152405,0.010184676305345234,0.40830216144382175,0.22737601174711555,0.008985205993278018
C003076,0.01586200602730635,0.017599693486105013,0.009842634246288064,0.9478479410374895,0.3553052102466504,0.02492816526835637,0.025051436611453422
C003083,0.00868318521435706,0.008084866687230548,0.007926670170536691,0.14230334907057826,0.008260315112872422,0.12689893477489372,0.009905098613377256
C003084,0.05425999453281468,0.005478361097795734,0.005478361097795734,0.32784074388529755,0.005796402198901443,0.5450670024351504,0.046433169411183445
C003085,0.19352430515579438,0.006016263293974717,0.006086990828755204,0.20354842895958947,0.4212663279014263,0.00981124697253002,0.3946953965967101
C003095,0.18273471882870515,0.013252262373518092,0.0134069093405167,0.013462167649234824,0.013889441555020548,0.011880444284841994,0.02288730891872431
C003096,0.006963106234628372,0.007288738336342027,0.007374314178175191,0.6593149451087221,0.007478652102976356,0.008044142481014614,0.7331381838648771
C003099,0.004129353432394682,0.003352664708934931,0.004826241022387857,0.0659330924758581,0.05434185458989237,0.03535602278787647,0.01577977522726835
C003100,0.005838294593523713,0.005480752889045275,0.10088336965801217,0.0063143177818892945,0.007286289254165111,0.022397797278090673,0.09095971973805073
C003106,0.004706035217139108,0.018560434778026196,0.7941770333774374,0.005936965331938602,0.006892989053554349,0.006892989053554349,0.01998586487336376
C003110,0.0144690099575011,0.014695615774199786,0.8069304105738675,0.01519135552413727,0.01580992030198292,0.015703842643793296,0.017221251951249805
C003112,0.008894281815106238,0.2704264501394079,0.012381104543289025,0.009261507372941968,0.011647675145372462,0.08671145971823817,0.008701347142373339
C003113,0.008067188811879985,0.0064333556876254895,0.03089560782180323,0.007046504611859178,0.0192714737300335,0.07204036413235652,0.024180743579031397
C003114,0.008414083631369862,0.011988292710358131,0.014874134697537178,0.00951278912811576,0.009579904017028917,0.009700585445157037,0.012840186142533783
C003116,0.007678651631805344,0.007972877895935529,0.007972877895935529,0.008042389556927163,0.1303943596170558,0.009046361804689818,0.007891033257903387
C003118,0.005421851562084173,0.005987995803296651,0.00656867520282009,0.00656867520282009,0.008134096553404266,0.9288266680842943,0.008664231318457082
C003119,0.008328733437405863,0.009843075227047157,0.010224451095259268,0.01033733139285164,0.01045503858282428,0.8549791841949856,0.011631536518583624
C003122,0.006938259590544927,0.0076615258671045615,0.008541881785829002,0.8327793321034797,0.010126041450552766,0.010279644860323676,0.010203471854012049
C003126,0.008860798283800835,0.014726086312202237,0.009436252613472895,0.40123927391977654,0.009950857566609505,0.01885202858085513,0.010808647931957552
C003127,0.004280351189487067,0.005391729137590063,0.005609221444050415,0.42155039232891184,0.006698198804890146,0.09042601577006744,0.006165857024219822
C003129,0.004566412743322956,0.00463865940013319,0.5931207260456502,0.004772698485152017,0.296748327644344,0.004840249670976489,0.004312242945416643
C003132,0.01095024662966783,0.011115656235832326,0.011115656235832326,0.011204672333888593,0.011708385835854922,0.009488184832946542,0.7871427841104878
C003138,0.43227081384777605,0.007891458265981609,0.008004150273695285,0.008092718361323156,0.008384702104097037,0.5972203072497524,0.009384297735855257
C003139,0.0030502995451212357,0.2286683397509735,0.003870554777357652,0.004176217414009084,0.11821943922147676,0.11649785445478139,0.5984984787577561
C003140,0.08460686952330461,0.035142905601523416,0.00345823496297488,0.0036259574973003146,0.20423894360889785,0.06161031701251408,0.003849065407412871
C003143,0.006336211617000304,0.006436277774174049,0.006436277774174049,0.8544166710079564,0.006894236390343465,0.006894236390343465,0.006106058821101134
C003144,0.005693600905149744,0.07549702570906831,0.502319483069454,0.006141107426475738,0.005760407128885402,0.03560974589618982,0.00700334680673883
C003147,0.005488425283484443,0.010551848499759413,0.12232550381961689,0.060289938447088465,0.00615716842520582,0.005970531852257103,0.005342153031968057
C003149,0.5198221692937695,0.008501020349094167,0.008600706074278921,0.008669758589390246,0.00868542058380967,0.7514840905170626,0.008670965906673645
C003150,0.2036854900932818,0.012045413260824154,0.006533158500506831,0.006533158500506831,0.007251445490826401,0.007251445490826401,0.19312463706339691
C003152,0.0028205161124710775,0.029140003212222532,0.003388342472543696,0.0034959887181837926,0.004649595383466749,0.004188183154719996,0.0547001015362588
C003153,0.0064769366125133595,0.12812682210649456,0.23111284709159832,0.008565823071962084,0.024247806023757434,0.03275345801700626,0.028997098473920044
C003155,0.055786326126585274,0.022602897202611008,0.022602897202611008,0.021938925654304216,0.022914021842153964,0.01896550630983376,0.024797636738416704
C003157,0.00717969706179648,0.11040341054439196,0.008265325531578235,0.00869886275650632,0.002254517326149829,0.00917725658719177,0.009492421420656112
C003162,0.009929506933699544,0.01032919058195033,0.8256554049147578,0.023753268518393322,0.011408643809364584,0.011542515463635546,0.012084999403063826
C003163,0.4910204989383491,0.008723777080971993,0.18601129528880414,0.007324123491461302,0.009859090607690989,0.010265864509927492,0.009878527393209026
C003164,0.005432370433534074,0.009747883285156295,0.018399836780519707,0.01061298510617964,0.49420777455975684,0.01168116975476601,0.26470374007543646
C003167,0.006883087998519808,0.007325342085617119,0.007608394717714158,0.5484382067753315,0.008010110806055045,0.006808060839075501,0.6739671742523401
C003176,0.005589925603607423,0.010762511059604761,0.011055129599487266,0.7373092488311599,0.013090736467867143,0.01636475111537837,0.007817794376480627
C003180,0.06143916116018357,0.0054768264914599445,0.6023880486166237,0.006143700496737633,0.0035871692675374703,0.006656114405864967,0.008244744373556061
C003184,0.4287412973700323,0.01097060539518327,0.010996840066817396,0.009120376166528152,0.018843261106958817,0.02252323557464895,0.47985481778340217
C003185,0.08888006526803614,0.005795993607053987,0.017536666470028127,0.005827032857614193,0.005989004494588649,0.00605967066660329,0.0893817926666635
C003186,0.0299654953807667,0.029815847646015286,0.029815847646015286,0.03519898420356025,0.031126923062041057,0.02564693598330443,0.03350911471805504
C003189,0.011395732113561036,0.008953268398886173,0.01729655737002669,0.01032472755862188,0.03619643729165237,0.009804631558576436,0.014616087413176042
C003194,0.010989128283849533,0.5315530885067257,0.0509904030763275,0.013463120874053191,0.0253774264499078,0.013554448512094,0.010599505753279385
C003198,0.014781429959654322,0.03316048472665969,0.4883433270427542,0.14295435945920737,0.045199882743717765,0.04442405354488876,0.05090940332900988
C003201,0.029190544895911285,0.029044651387026218,0.029044651387026218,0.029044651387026218,0.030322875317893364,0.024980793466262717,0.03111378579703068
C003202,0.006147086085469432,0.006244184200984721,0.006244184200984721,0.0065605331322731155,0.7127496626080597,0.006485927607416037,0.005732462698841776
C003203,0.012859038238853602,0.0074728760798761056,0.007456962303964801,0.00754583290845566,0.8370548247967385,0.007460106823657286,0.007184256009376132
C003205,0.024484221352302427,0.21445989270941304,0.2565219077129454,0.007796766416407967,0.07649578737121633,0.00837032827385686,0.007850085373734808
C003206,0.4377153244570443,0.006300189046467436,0.006421280024486396,0.00680977690581908,0.14841348391988143,0.23245230931120603,0.007553890508702384
C003216,0.04792391575668786,0.27125020439034964,0.011344905843493997,0.011344905843493997,0.013878439322472609,0.04408045394300797,0.679182356534041
C003217,0.4305454501337866,0.21850450359274612,0.0044479496728754625,0.0044838117327945124,0.004686356464724547,0.003815824178012973,0.004740439484321842
C003220,0.005211272248776438,0.005378780159178696,0.005378780159178696,0.004015936559959206,0.010905613307249344,0.02303379141541993,0.011793976772110026
C003223,0.06369679427797423,0.021398269648696257,0.021353339207316014,0.022710160969442072,0.07919853633526462,0.06632168617670499,0.09035044654655525
C003228,0.00810717200390559,0.2537371533331733,0.49974231511242445,0.008972096571657252,0.008988299790146318,0.007863274345335788,0.007026679382947041
C003229,0.043162420895650644,0.04379286864614843,0.04379286864614843,0.06448431185605591,0.11582673049842726,0.09156641422151764,0.14917611784204038
C003231,0.008582015266267092,0.12742809587091602,0.011588554958155467,0.20417269356481194,0.044766625699464394,0.017554906805069447,0.026628580260525947
C003232,0.3008017022291291,0.00651352827811243,0.8327844783058987,0.007327289580145345,0.008204303163997593,0.008027374828575,0.008295346154201301
C003233,0.010894088362591533,0.010282902883605732,0.5442345127672271,0.011596364735017906,0.020440174583531413,0.014126308131875293,0.021485280406116598
C003240,0.021911900062243517,0.024368185224751968,0.024649308817686986,0.025616127432467526,0.35631754576073577,0.07131786182119129,0.10038379919397292
C003242,0.006870202197525862,0.005428064698150817,0.004652542884684772,0.0047433495707581205,0.00544798342876237,0.01956365356377867,0.07058206566109804
C003243,0.004743545822108364,0.2269876293401333,0.004844038501796352,0.10269181148561725,0.005127538694732242,0.05039682254109248,0.0044153427538196136
C003244,0.006937570999840543,0.0070039355922338455,0.017632426886451145,0.007072346831323248,0.693146278443284,0.006862544434028674,0.006327355183788923
C003247,0.006846206871310986,0.007166411585691984,0.03435014674387237,0.038409926547893825,0.007352441671077594,0.006122636675713529,0.017921730442797778
C003248,0.004863342717322074,0.006876576139290464,0.5172445432257424,0.00628320117570937,0.007281141371442062,0.53528350442992,0.006985984410898072
C003249,0.7936035811918533,0.005916024927398053,0.006119596613905601,0.006119596613905601,0.006734157816229288,0.006734157816229288,0.37503752757480985
C003250,0.00705284760482997,0.007356051427612169,0.5749976341750557,0.09353935367459752,0.007840055423160637,0.006585274624758378,0.3984012029883441
C003252,0.4865194217601416,0.007005735136191062,0.40592592658268806,0.007266270355494564,0.008136040322615945,0.007660617948011959,0.011763420173241319
C003254,0.008838826766301103,0.008901040655465589,0.009103944612447365,0.7347468950218209,0.010459757350279925,0.009180755575560308,0.008334461455599308
C003256,0.013468015223443257,0.7061332023138203,0.09354245589339254,0.010841625321644018,0.37390567326112395,0.011066631295993038,0.05729314841019231
C003259,0.014791854382385321,0.29520642902019817,0.018565157327219587,0.020604971845956083,0.02192917058523812,0.09505621604851083,0.19943932377371196
C003260,0.008795521163229859,0.00917295089232856,0.009280442143148113,0.019990365087321667,0.009409031751948111,0.007769175049300603,0.05070769775154821
C003261,0.037024856732374344,0.003458962450932557,0.03847963208165893,0.11991460289275997,0.003975287107404448,0.0038240957649754927,0.003942519251392999
C003268,0.00991177099350022,0.016891339687506026,0.0068328143717593165,0.010636943248382866,0.023033626371945237,0.09152144235044439,0.02787276886139861
C003270,0.010143810572764722,0.011175338174403686,0.012691674003088932,0.04255084674928344,0.01576027478618562,0.7189657243958135,0.016412287447721698
C003278,0.011880388839847844,0.01281256064405315,0.14566327043393054,0.005323032154502989,0.006367573732692159,0.005004765618715303,0.005999073249935377
C003280,0.009217318666474444,0.010642081681596883,0.011608334605969486,0.012400555794123812,0.014785784183075603,0.023667746410171085,0.018464572731356203
C003281,0.00631189030389728,0.34214654943091205,0.006775795364385022,0.006775795364385022,0.1500191355084986,0.21596181997592803,0.01747953247685354
C003282,0.008339762755646594,0.009289084517704712,0.009289084517704712,0.009801431789269743,0.02410721906542678,0.07910475923404746,0.026902974368220995
C003290,0.0029444947390381646,0.1288788588815769,0.004687016626009978,0.0038468855769987756,0.01046080254364147,0.11787790129624412,0.003807795629952618
C003295,0.2949994342234259,0.010668476639074413,0.5759571523353992,0.005351349507929544,0.005671238797481858,0.022156033775324893,0.004933372055112409
C003299,0.0054558205329645355,0.005676461287093907,0.009310908933109903,0.005696400277257654,0.331437365219557,0.24650542986919977,0.06252333410303401
C003301,0.003898894509082027,0.004537545281135114,0.0022062395282740487,0.01771194304530268,0.0062000563955457895,0.2691525818773034,0.005774317219319265
C003303,0.01519635729005523,0.015901949431388798,0.029970697414551595,0.016769040428526852,0.017812629156849558,0.017160632515566134,0.022664895387840212
C003305,0.00499932603657601,0.004854409488011646,0.00467224928482388,0.030003069660128924,0.006598333050422135,0.012468944701304486,0.01598026514913662
C003306,0.0885836777812244,0.029607276887993632,0.11255976883365204,0.009555913753769218,0.00974183132776364,0.4645565329283346,0.010019266149336056
C003308,0.009836166566563423,0.010881770422251611,0.418872708239781,0.030992615737734656,0.011316980627934375,0.011316980627934375,0.323626001376541
C003311,0.007318379731743293,0.006121378347957543,0.008610051973466232,0.008587337765792659,0.8593243754173232,0.00947864773828087,0.008560033953353925
C003312,0.0024266063608014954,0.0025832661652789198,0.0030377929547486106,0.002670781180857677,0.029221339038957565,0.02732916801316705,0.03796714652228105
C003313,0.023002698105984872,0.026627570937277547,0.028117272754773416,0.03041710233447368,0.033123823030001845,0.032220489828891904,0.03499160815940707
C003315,0.024060705307157298,0.06955115654704996,0.01655992565996202,0.017241399759585385,0.01776277001182019,0.004997241682026542,0.014873400903799799
C003319,0.28046980236063496,0.09664413540539336,0.008743272249880975,0.00881345921088944,0.008305000187886668,0.006908319082317966,0.5686103428812511
C003326,0.005453465978151814,0.04328470655016484,0.006523282054865072,0.006523282054865072,0.01358087103293979,0.012282736507887816,0.8530084873834827
